song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
No Coasters,The Tane,0YqgdK0vMt0EbyjgxiQ3xe,46,0.679,0.57,6,-5.588,0,0.316,0.0509,5.81E-06,0.0751,0.575,87.973,audio_features,0YqgdK0vMt0EbyjgxiQ3xe,spotify:track:0YqgdK0vMt0EbyjgxiQ3xe,https://api.spotify.com/v1/tracks/0YqgdK0vMt0EbyjgxiQ3xe,https://api.spotify.com/v1/audio-analysis/0YqgdK0vMt0EbyjgxiQ3xe,240079,4
No Coasters,G-Eazy,0YqgdK0vMt0EbyjgxiQ3xe,46,0.679,0.57,6,-5.588,0,0.316,0.0509,5.81E-06,0.0751,0.575,87.973,audio_features,0YqgdK0vMt0EbyjgxiQ3xe,spotify:track:0YqgdK0vMt0EbyjgxiQ3xe,https://api.spotify.com/v1/tracks/0YqgdK0vMt0EbyjgxiQ3xe,https://api.spotify.com/v1/audio-analysis/0YqgdK0vMt0EbyjgxiQ3xe,240079,4
PF Flyers (feat. Spose),Rook Director,5p8cdrbLieOqkI94bQ73Uf,25,0.532,0.532,11,-12.916,1,0.393,0.783,0,0.212,0.723,79.253,audio_features,5p8cdrbLieOqkI94bQ73Uf,spotify:track:5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/tracks/5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/audio-analysis/5p8cdrbLieOqkI94bQ73Uf,215998,4
PF Flyers (feat. Spose),Spose,5p8cdrbLieOqkI94bQ73Uf,25,0.532,0.532,11,-12.916,1,0.393,0.783,0,0.212,0.723,79.253,audio_features,5p8cdrbLieOqkI94bQ73Uf,spotify:track:5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/tracks/5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/audio-analysis/5p8cdrbLieOqkI94bQ73Uf,215998,4
PF Flyers (feat. Spose),SB the Wavegod,5p8cdrbLieOqkI94bQ73Uf,25,0.532,0.532,11,-12.916,1,0.393,0.783,0,0.212,0.723,79.253,audio_features,5p8cdrbLieOqkI94bQ73Uf,spotify:track:5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/tracks/5p8cdrbLieOqkI94bQ73Uf,https://api.spotify.com/v1/audio-analysis/5p8cdrbLieOqkI94bQ73Uf,215998,4
Drunk & I'm Drunk,Marc E. Bassy,4OK9L5YHE3pVQWJjNqK56k,42,0.783,0.554,10,-4.5,1,0.0444,0.146,0,0.0783,0.37,120.048,audio_features,4OK9L5YHE3pVQWJjNqK56k,spotify:track:4OK9L5YHE3pVQWJjNqK56k,https://api.spotify.com/v1/tracks/4OK9L5YHE3pVQWJjNqK56k,https://api.spotify.com/v1/audio-analysis/4OK9L5YHE3pVQWJjNqK56k,236040,4
Drunk & I'm Drunk,Bobby Brackins,4OK9L5YHE3pVQWJjNqK56k,42,0.783,0.554,10,-4.5,1,0.0444,0.146,0,0.0783,0.37,120.048,audio_features,4OK9L5YHE3pVQWJjNqK56k,spotify:track:4OK9L5YHE3pVQWJjNqK56k,https://api.spotify.com/v1/tracks/4OK9L5YHE3pVQWJjNqK56k,https://api.spotify.com/v1/audio-analysis/4OK9L5YHE3pVQWJjNqK56k,236040,4
Flyin' Pass - Remix,Caldwell,09CN5zQxOzkjRR3I7WgFjY,44,0.662,0.685,2,-4.145,1,0.037,0.0284,0,0.337,0.24,154.112,audio_features,09CN5zQxOzkjRR3I7WgFjY,spotify:track:09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/tracks/09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/audio-analysis/09CN5zQxOzkjRR3I7WgFjY,252473,4
Flyin' Pass - Remix,Yung Pinch,09CN5zQxOzkjRR3I7WgFjY,44,0.662,0.685,2,-4.145,1,0.037,0.0284,0,0.337,0.24,154.112,audio_features,09CN5zQxOzkjRR3I7WgFjY,spotify:track:09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/tracks/09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/audio-analysis/09CN5zQxOzkjRR3I7WgFjY,252473,4
Flyin' Pass - Remix,MOD SUN,09CN5zQxOzkjRR3I7WgFjY,44,0.662,0.685,2,-4.145,1,0.037,0.0284,0,0.337,0.24,154.112,audio_features,09CN5zQxOzkjRR3I7WgFjY,spotify:track:09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/tracks/09CN5zQxOzkjRR3I7WgFjY,https://api.spotify.com/v1/audio-analysis/09CN5zQxOzkjRR3I7WgFjY,252473,4
Daytona,Nic D,2NlWMMlC0HAXpzmlI6nhN1,56,0.955,0.631,6,-8.806,1,0.158,0.129,0.000106,0.0898,0.8,119.919,audio_features,2NlWMMlC0HAXpzmlI6nhN1,spotify:track:2NlWMMlC0HAXpzmlI6nhN1,https://api.spotify.com/v1/tracks/2NlWMMlC0HAXpzmlI6nhN1,https://api.spotify.com/v1/audio-analysis/2NlWMMlC0HAXpzmlI6nhN1,112065,4
Daytona,Vwillz,2NlWMMlC0HAXpzmlI6nhN1,56,0.955,0.631,6,-8.806,1,0.158,0.129,0.000106,0.0898,0.8,119.919,audio_features,2NlWMMlC0HAXpzmlI6nhN1,spotify:track:2NlWMMlC0HAXpzmlI6nhN1,https://api.spotify.com/v1/tracks/2NlWMMlC0HAXpzmlI6nhN1,https://api.spotify.com/v1/audio-analysis/2NlWMMlC0HAXpzmlI6nhN1,112065,4
Gangsta's Paradise,FRHAD,3NmJ9IeDiucFdIaNJ4YkAo,15,0.629,0.558,1,-7.401,1,0.119,0.0518,0.0218,0.425,0.303,102.015,audio_features,3NmJ9IeDiucFdIaNJ4YkAo,spotify:track:3NmJ9IeDiucFdIaNJ4YkAo,https://api.spotify.com/v1/tracks/3NmJ9IeDiucFdIaNJ4YkAo,https://api.spotify.com/v1/audio-analysis/3NmJ9IeDiucFdIaNJ4YkAo,133529,4
Big Film (feat. G-Eazy & Jeremih),Bobby Brackins,0Zsda5AOzJvGUfVc9BYkrh,8,0.721,0.537,4,-6.928,1,0.0517,0.232,0,0.259,0.787,100.884,audio_features,0Zsda5AOzJvGUfVc9BYkrh,spotify:track:0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/tracks/0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/audio-analysis/0Zsda5AOzJvGUfVc9BYkrh,202389,4
Big Film (feat. G-Eazy & Jeremih),G-Eazy,0Zsda5AOzJvGUfVc9BYkrh,8,0.721,0.537,4,-6.928,1,0.0517,0.232,0,0.259,0.787,100.884,audio_features,0Zsda5AOzJvGUfVc9BYkrh,spotify:track:0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/tracks/0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/audio-analysis/0Zsda5AOzJvGUfVc9BYkrh,202389,4
Big Film (feat. G-Eazy & Jeremih),Jeremih,0Zsda5AOzJvGUfVc9BYkrh,8,0.721,0.537,4,-6.928,1,0.0517,0.232,0,0.259,0.787,100.884,audio_features,0Zsda5AOzJvGUfVc9BYkrh,spotify:track:0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/tracks/0Zsda5AOzJvGUfVc9BYkrh,https://api.spotify.com/v1/audio-analysis/0Zsda5AOzJvGUfVc9BYkrh,202389,4
sora,Phora,5YOwLTD2efnB4rlknvu9ES,36,0.72,0.565,9,-9.405,1,0.536,0.921,0,0.13,0.0943,59.935,audio_features,5YOwLTD2efnB4rlknvu9ES,spotify:track:5YOwLTD2efnB4rlknvu9ES,https://api.spotify.com/v1/tracks/5YOwLTD2efnB4rlknvu9ES,https://api.spotify.com/v1/audio-analysis/5YOwLTD2efnB4rlknvu9ES,144961,4
Holding On,iann dior,0HaITYrO5ipvZLLt0oDboc,57,0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46E-06,0.202,0.564,95.499,audio_features,0HaITYrO5ipvZLLt0oDboc,spotify:track:0HaITYrO5ipvZLLt0oDboc,https://api.spotify.com/v1/tracks/0HaITYrO5ipvZLLt0oDboc,https://api.spotify.com/v1/audio-analysis/0HaITYrO5ipvZLLt0oDboc,126444,4
superficial,Souly Had,1Zq0oII2DVfYwuPONMcYCA,32,0.733,0.378,11,-11.134,0,0.144,0.566,0.000718,0.107,0.568,86.02,audio_features,1Zq0oII2DVfYwuPONMcYCA,spotify:track:1Zq0oII2DVfYwuPONMcYCA,https://api.spotify.com/v1/tracks/1Zq0oII2DVfYwuPONMcYCA,https://api.spotify.com/v1/audio-analysis/1Zq0oII2DVfYwuPONMcYCA,139535,4
superficial,Felly,1Zq0oII2DVfYwuPONMcYCA,32,0.733,0.378,11,-11.134,0,0.144,0.566,0.000718,0.107,0.568,86.02,audio_features,1Zq0oII2DVfYwuPONMcYCA,spotify:track:1Zq0oII2DVfYwuPONMcYCA,https://api.spotify.com/v1/tracks/1Zq0oII2DVfYwuPONMcYCA,https://api.spotify.com/v1/audio-analysis/1Zq0oII2DVfYwuPONMcYCA,139535,4
Upside Down,Nic D,3xWPQ5XMHsYzZlGOPvs6tD,51,0.822,0.698,8,-5.602,1,0.0707,0.112,0.00344,0.197,0.816,113.032,audio_features,3xWPQ5XMHsYzZlGOPvs6tD,spotify:track:3xWPQ5XMHsYzZlGOPvs6tD,https://api.spotify.com/v1/tracks/3xWPQ5XMHsYzZlGOPvs6tD,https://api.spotify.com/v1/audio-analysis/3xWPQ5XMHsYzZlGOPvs6tD,163274,4
Upside Down,Anthony Russo,3xWPQ5XMHsYzZlGOPvs6tD,51,0.822,0.698,8,-5.602,1,0.0707,0.112,0.00344,0.197,0.816,113.032,audio_features,3xWPQ5XMHsYzZlGOPvs6tD,spotify:track:3xWPQ5XMHsYzZlGOPvs6tD,https://api.spotify.com/v1/tracks/3xWPQ5XMHsYzZlGOPvs6tD,https://api.spotify.com/v1/audio-analysis/3xWPQ5XMHsYzZlGOPvs6tD,163274,4
GOOD NUMBERS,Kota the Friend,3qHQZV3MDfoyM6BFCht5dE,51,0.857,0.529,2,-7.772,0,0.0531,0.237,0.00283,0.38,0.621,120.047,audio_features,3qHQZV3MDfoyM6BFCht5dE,spotify:track:3qHQZV3MDfoyM6BFCht5dE,https://api.spotify.com/v1/tracks/3qHQZV3MDfoyM6BFCht5dE,https://api.spotify.com/v1/audio-analysis/3qHQZV3MDfoyM6BFCht5dE,230171,4
Lookin For Love,Marty Grimes,7neaUcF6PnYOYHymfw2izr,5,0.763,0.704,9,-6.749,0,0.0916,0.317,0.000121,0.142,0.709,159.013,audio_features,7neaUcF6PnYOYHymfw2izr,spotify:track:7neaUcF6PnYOYHymfw2izr,https://api.spotify.com/v1/tracks/7neaUcF6PnYOYHymfw2izr,https://api.spotify.com/v1/audio-analysis/7neaUcF6PnYOYHymfw2izr,163019,4
Lookin For Love,Rexx Life Raj,7neaUcF6PnYOYHymfw2izr,5,0.763,0.704,9,-6.749,0,0.0916,0.317,0.000121,0.142,0.709,159.013,audio_features,7neaUcF6PnYOYHymfw2izr,spotify:track:7neaUcF6PnYOYHymfw2izr,https://api.spotify.com/v1/tracks/7neaUcF6PnYOYHymfw2izr,https://api.spotify.com/v1/audio-analysis/7neaUcF6PnYOYHymfw2izr,163019,4
Hiding (feat. Arizona Zervas),Two Friends,1ZTyVPPQWoxsXmTLHToms0,54,0.753,0.757,0,-4.77,1,0.0649,0.12,0,0.108,0.603,91.967,audio_features,1ZTyVPPQWoxsXmTLHToms0,spotify:track:1ZTyVPPQWoxsXmTLHToms0,https://api.spotify.com/v1/tracks/1ZTyVPPQWoxsXmTLHToms0,https://api.spotify.com/v1/audio-analysis/1ZTyVPPQWoxsXmTLHToms0,146541,4
Hiding (feat. Arizona Zervas),Arizona Zervas,1ZTyVPPQWoxsXmTLHToms0,54,0.753,0.757,0,-4.77,1,0.0649,0.12,0,0.108,0.603,91.967,audio_features,1ZTyVPPQWoxsXmTLHToms0,spotify:track:1ZTyVPPQWoxsXmTLHToms0,https://api.spotify.com/v1/tracks/1ZTyVPPQWoxsXmTLHToms0,https://api.spotify.com/v1/audio-analysis/1ZTyVPPQWoxsXmTLHToms0,146541,4
44ever,Logic,40DarBiyfVPEC6OQid9jv6,69,0.807,0.716,8,-4.691,1,0.0636,0.0973,0,0.121,0.216,145.999,audio_features,40DarBiyfVPEC6OQid9jv6,spotify:track:40DarBiyfVPEC6OQid9jv6,https://api.spotify.com/v1/tracks/40DarBiyfVPEC6OQid9jv6,https://api.spotify.com/v1/audio-analysis/40DarBiyfVPEC6OQid9jv6,115820,4
Playboy,FUFU,2vr4DECK279XLDc5y9Lhik,39,0.757,0.48,11,-8.059,0,0.0301,0.381,0,0.106,0.572,133.998,audio_features,2vr4DECK279XLDc5y9Lhik,spotify:track:2vr4DECK279XLDc5y9Lhik,https://api.spotify.com/v1/tracks/2vr4DECK279XLDc5y9Lhik,https://api.spotify.com/v1/audio-analysis/2vr4DECK279XLDc5y9Lhik,157604,4
Falling Through,Jake James,6C7Bw1fGZ1U55O8MNW4Jjk,25,0.516,0.69,1,-6.907,1,0.301,0.619,0,0.0649,0.595,90.368,audio_features,6C7Bw1fGZ1U55O8MNW4Jjk,spotify:track:6C7Bw1fGZ1U55O8MNW4Jjk,https://api.spotify.com/v1/tracks/6C7Bw1fGZ1U55O8MNW4Jjk,https://api.spotify.com/v1/audio-analysis/6C7Bw1fGZ1U55O8MNW4Jjk,134633,3
Falling Through,Marc E. Bassy,6C7Bw1fGZ1U55O8MNW4Jjk,25,0.516,0.69,1,-6.907,1,0.301,0.619,0,0.0649,0.595,90.368,audio_features,6C7Bw1fGZ1U55O8MNW4Jjk,spotify:track:6C7Bw1fGZ1U55O8MNW4Jjk,https://api.spotify.com/v1/tracks/6C7Bw1fGZ1U55O8MNW4Jjk,https://api.spotify.com/v1/audio-analysis/6C7Bw1fGZ1U55O8MNW4Jjk,134633,3
internet girl,Justend,63DGV1mELaumtRGzV9Y5sI,46,0.585,0.538,6,-6.466,1,0.0543,0.567,0.000139,0.102,0.634,156.131,audio_features,63DGV1mELaumtRGzV9Y5sI,spotify:track:63DGV1mELaumtRGzV9Y5sI,https://api.spotify.com/v1/tracks/63DGV1mELaumtRGzV9Y5sI,https://api.spotify.com/v1/audio-analysis/63DGV1mELaumtRGzV9Y5sI,159519,4
internet girl,Souly Had,63DGV1mELaumtRGzV9Y5sI,46,0.585,0.538,6,-6.466,1,0.0543,0.567,0.000139,0.102,0.634,156.131,audio_features,63DGV1mELaumtRGzV9Y5sI,spotify:track:63DGV1mELaumtRGzV9Y5sI,https://api.spotify.com/v1/tracks/63DGV1mELaumtRGzV9Y5sI,https://api.spotify.com/v1/audio-analysis/63DGV1mELaumtRGzV9Y5sI,159519,4
Mentions,Marty Grimes,3ysU0tDxjflIpEAjyPqwmk,2,0.837,0.589,9,-7.45,0,0.107,0.353,0,0.126,0.438,134.937,audio_features,3ysU0tDxjflIpEAjyPqwmk,spotify:track:3ysU0tDxjflIpEAjyPqwmk,https://api.spotify.com/v1/tracks/3ysU0tDxjflIpEAjyPqwmk,https://api.spotify.com/v1/audio-analysis/3ysU0tDxjflIpEAjyPqwmk,177778,4
motivational geeker,cr1tter,5zxSAuIwjaaKT08oqEWJFi,50,0.946,0.514,6,-6.548,0,0.206,0.168,1.81E-06,0.105,0.478,116.992,audio_features,5zxSAuIwjaaKT08oqEWJFi,spotify:track:5zxSAuIwjaaKT08oqEWJFi,https://api.spotify.com/v1/tracks/5zxSAuIwjaaKT08oqEWJFi,https://api.spotify.com/v1/audio-analysis/5zxSAuIwjaaKT08oqEWJFi,149866,4
downtown,mike.,1bACVXKOhL9UKs7Xa1F5Ow,49,0.684,0.55,6,-6.534,0,0.243,0.827,0.0052,0.134,0.576,167.873,audio_features,1bACVXKOhL9UKs7Xa1F5Ow,spotify:track:1bACVXKOhL9UKs7Xa1F5Ow,https://api.spotify.com/v1/tracks/1bACVXKOhL9UKs7Xa1F5Ow,https://api.spotify.com/v1/audio-analysis/1bACVXKOhL9UKs7Xa1F5Ow,248669,4
skye,Phora,0aGOwoZx7xRVnPIQ6alfNd,41,0.885,0.422,0,-7.113,0,0.233,0.236,0.000623,0.18,0.424,140.999,audio_features,0aGOwoZx7xRVnPIQ6alfNd,spotify:track:0aGOwoZx7xRVnPIQ6alfNd,https://api.spotify.com/v1/tracks/0aGOwoZx7xRVnPIQ6alfNd,https://api.spotify.com/v1/audio-analysis/0aGOwoZx7xRVnPIQ6alfNd,147717,4
DIFFERENT,Stay Over,5DhjNETdTrHToT8yDbjG2r,35,0.746,0.704,11,-7.437,0,0.177,0.0602,0,0.26,0.942,156.035,audio_features,5DhjNETdTrHToT8yDbjG2r,spotify:track:5DhjNETdTrHToT8yDbjG2r,https://api.spotify.com/v1/tracks/5DhjNETdTrHToT8yDbjG2r,https://api.spotify.com/v1/audio-analysis/5DhjNETdTrHToT8yDbjG2r,181538,4
DIFFERENT,KYLE,5DhjNETdTrHToT8yDbjG2r,35,0.746,0.704,11,-7.437,0,0.177,0.0602,0,0.26,0.942,156.035,audio_features,5DhjNETdTrHToT8yDbjG2r,spotify:track:5DhjNETdTrHToT8yDbjG2r,https://api.spotify.com/v1/tracks/5DhjNETdTrHToT8yDbjG2r,https://api.spotify.com/v1/audio-analysis/5DhjNETdTrHToT8yDbjG2r,181538,4
Slou,FUFU,4O6WHlHJoQLFpfpq8VcKEd,48,0.701,0.532,8,-7.492,1,0.0482,0.386,0,0.177,0.358,130.092,audio_features,4O6WHlHJoQLFpfpq8VcKEd,spotify:track:4O6WHlHJoQLFpfpq8VcKEd,https://api.spotify.com/v1/tracks/4O6WHlHJoQLFpfpq8VcKEd,https://api.spotify.com/v1/audio-analysis/4O6WHlHJoQLFpfpq8VcKEd,161703,4
TEA TIME,Ryan Oakes,7wpwlYxie442OkoxWPVg2X,41,0.767,0.901,0,-2.301,1,0.0434,0.131,0,0.136,0.773,109.972,audio_features,7wpwlYxie442OkoxWPVg2X,spotify:track:7wpwlYxie442OkoxWPVg2X,https://api.spotify.com/v1/tracks/7wpwlYxie442OkoxWPVg2X,https://api.spotify.com/v1/audio-analysis/7wpwlYxie442OkoxWPVg2X,140318,4
TEA TIME,Hoodie Allen,7wpwlYxie442OkoxWPVg2X,41,0.767,0.901,0,-2.301,1,0.0434,0.131,0,0.136,0.773,109.972,audio_features,7wpwlYxie442OkoxWPVg2X,spotify:track:7wpwlYxie442OkoxWPVg2X,https://api.spotify.com/v1/tracks/7wpwlYxie442OkoxWPVg2X,https://api.spotify.com/v1/audio-analysis/7wpwlYxie442OkoxWPVg2X,140318,4
Mask Off,KEAN DYSSO,3ycJ3B50FN219uByJf3gDd,26,0.55,0.605,9,-7.098,0,0.358,0.0582,0.647,0.607,0.528,73.849,audio_features,3ycJ3B50FN219uByJf3gDd,spotify:track:3ycJ3B50FN219uByJf3gDd,https://api.spotify.com/v1/tracks/3ycJ3B50FN219uByJf3gDd,https://api.spotify.com/v1/audio-analysis/3ycJ3B50FN219uByJf3gDd,162981,4
complicated,gianni & kyle,2JrRXrgB359mP3QBrObDXI,31,0.685,0.633,10,-5.54,0,0.439,0.283,0,0.473,0.769,89.216,audio_features,2JrRXrgB359mP3QBrObDXI,spotify:track:2JrRXrgB359mP3QBrObDXI,https://api.spotify.com/v1/tracks/2JrRXrgB359mP3QBrObDXI,https://api.spotify.com/v1/audio-analysis/2JrRXrgB359mP3QBrObDXI,132853,4
COMPL1CADO,FUFU,6aaiqFdlySh1SUYCjGcKp7,43,0.77,0.594,10,-6.781,0,0.039,0.287,0,0.111,0.478,126.058,audio_features,6aaiqFdlySh1SUYCjGcKp7,spotify:track:6aaiqFdlySh1SUYCjGcKp7,https://api.spotify.com/v1/tracks/6aaiqFdlySh1SUYCjGcKp7,https://api.spotify.com/v1/audio-analysis/6aaiqFdlySh1SUYCjGcKp7,184503,4
Better Off,Landon Cube,3ydruwFhHiizDXm429s1jE,42,0.366,0.595,11,-5.753,1,0.0319,0.694,8.85E-06,0.383,0.288,154.845,audio_features,3ydruwFhHiizDXm429s1jE,spotify:track:3ydruwFhHiizDXm429s1jE,https://api.spotify.com/v1/tracks/3ydruwFhHiizDXm429s1jE,https://api.spotify.com/v1/audio-analysis/3ydruwFhHiizDXm429s1jE,171000,4
Hometown Famous,ill Nicky,6OizY7bwn41Xxonkl0Am8z,33,0.717,0.683,6,-6.546,0,0.0656,0.0584,0,0.133,0.494,91.987,audio_features,6OizY7bwn41Xxonkl0Am8z,spotify:track:6OizY7bwn41Xxonkl0Am8z,https://api.spotify.com/v1/tracks/6OizY7bwn41Xxonkl0Am8z,https://api.spotify.com/v1/audio-analysis/6OizY7bwn41Xxonkl0Am8z,159130,4
Hometown Famous,Yung Pinch,6OizY7bwn41Xxonkl0Am8z,33,0.717,0.683,6,-6.546,0,0.0656,0.0584,0,0.133,0.494,91.987,audio_features,6OizY7bwn41Xxonkl0Am8z,spotify:track:6OizY7bwn41Xxonkl0Am8z,https://api.spotify.com/v1/tracks/6OizY7bwn41Xxonkl0Am8z,https://api.spotify.com/v1/audio-analysis/6OizY7bwn41Xxonkl0Am8z,159130,4
Give it To Me - TikTok Techno Remix,KEAN DYSSO,56nvduN2qOI9hPJGjJBHtX,46,0.871,0.501,1,-12.287,1,0.0665,0.00537,0.000131,0.0899,0.232,131.965,audio_features,56nvduN2qOI9hPJGjJBHtX,spotify:track:56nvduN2qOI9hPJGjJBHtX,https://api.spotify.com/v1/tracks/56nvduN2qOI9hPJGjJBHtX,https://api.spotify.com/v1/audio-analysis/56nvduN2qOI9hPJGjJBHtX,195142,4
All the Things She Said - HBz Version,HBz,3uF4jUnVAWE3TFK5BH2kmL,48,0.743,0.747,1,-7.233,1,0.229,0.0699,0.00297,0.0989,0.369,127.934,audio_features,3uF4jUnVAWE3TFK5BH2kmL,spotify:track:3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/tracks/3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/audio-analysis/3uF4jUnVAWE3TFK5BH2kmL,215960,4
All the Things She Said - HBz Version,Mike Gudmann,3uF4jUnVAWE3TFK5BH2kmL,48,0.743,0.747,1,-7.233,1,0.229,0.0699,0.00297,0.0989,0.369,127.934,audio_features,3uF4jUnVAWE3TFK5BH2kmL,spotify:track:3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/tracks/3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/audio-analysis/3uF4jUnVAWE3TFK5BH2kmL,215960,4
All the Things She Said - HBz Version,Michelle Collin,3uF4jUnVAWE3TFK5BH2kmL,48,0.743,0.747,1,-7.233,1,0.229,0.0699,0.00297,0.0989,0.369,127.934,audio_features,3uF4jUnVAWE3TFK5BH2kmL,spotify:track:3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/tracks/3uF4jUnVAWE3TFK5BH2kmL,https://api.spotify.com/v1/audio-analysis/3uF4jUnVAWE3TFK5BH2kmL,215960,4
Forever gone,Rausch,6TpUa7MrwUk3iBzpYJTHkF,6,0.678,0.898,6,-2.132,0,0.397,0.397,0.568,0.587,0.23,150.077,audio_features,6TpUa7MrwUk3iBzpYJTHkF,spotify:track:6TpUa7MrwUk3iBzpYJTHkF,https://api.spotify.com/v1/tracks/6TpUa7MrwUk3iBzpYJTHkF,https://api.spotify.com/v1/audio-analysis/6TpUa7MrwUk3iBzpYJTHkF,203200,4
Forever gone,Saysha,6TpUa7MrwUk3iBzpYJTHkF,6,0.678,0.898,6,-2.132,0,0.397,0.397,0.568,0.587,0.23,150.077,audio_features,6TpUa7MrwUk3iBzpYJTHkF,spotify:track:6TpUa7MrwUk3iBzpYJTHkF,https://api.spotify.com/v1/tracks/6TpUa7MrwUk3iBzpYJTHkF,https://api.spotify.com/v1/audio-analysis/6TpUa7MrwUk3iBzpYJTHkF,203200,4
Luv Deluxe,Cinnamon Chasers,6NFVMrNI3mHeFSAwdbAYfU,45,0.623,0.621,9,-9.608,0,0.0352,0.477,0.92,0.116,0.664,159.992,audio_features,6NFVMrNI3mHeFSAwdbAYfU,spotify:track:6NFVMrNI3mHeFSAwdbAYfU,https://api.spotify.com/v1/tracks/6NFVMrNI3mHeFSAwdbAYfU,https://api.spotify.com/v1/audio-analysis/6NFVMrNI3mHeFSAwdbAYfU,273531,4
Change My Ways,Marc E. Bassy,4Ld572WOXNGJGZpIjDFqft,33,0.752,0.562,5,-4.828,0,0.106,0.132,1.56E-05,0.114,0.802,75.987,audio_features,4Ld572WOXNGJGZpIjDFqft,spotify:track:4Ld572WOXNGJGZpIjDFqft,https://api.spotify.com/v1/tracks/4Ld572WOXNGJGZpIjDFqft,https://api.spotify.com/v1/audio-analysis/4Ld572WOXNGJGZpIjDFqft,144253,4
Manhattan (feat. Marc E. Bassy & Skizzy Mars),Keenan,33pXpH7VVUVGET3ui4CI4T,35,0.715,0.784,1,-5.425,1,0.175,0.179,7.20E-06,0.0612,0.609,87.337,audio_features,33pXpH7VVUVGET3ui4CI4T,spotify:track:33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/tracks/33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/audio-analysis/33pXpH7VVUVGET3ui4CI4T,211479,4
Manhattan (feat. Marc E. Bassy & Skizzy Mars),Skizzy Mars,33pXpH7VVUVGET3ui4CI4T,35,0.715,0.784,1,-5.425,1,0.175,0.179,7.20E-06,0.0612,0.609,87.337,audio_features,33pXpH7VVUVGET3ui4CI4T,spotify:track:33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/tracks/33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/audio-analysis/33pXpH7VVUVGET3ui4CI4T,211479,4
Manhattan (feat. Marc E. Bassy & Skizzy Mars),Marc E. Bassy,33pXpH7VVUVGET3ui4CI4T,35,0.715,0.784,1,-5.425,1,0.175,0.179,7.20E-06,0.0612,0.609,87.337,audio_features,33pXpH7VVUVGET3ui4CI4T,spotify:track:33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/tracks/33pXpH7VVUVGET3ui4CI4T,https://api.spotify.com/v1/audio-analysis/33pXpH7VVUVGET3ui4CI4T,211479,4
gone girl (feat. Trippie Redd),iann dior,7wy1pCS4yuTvTak1b6DD3C,63,0.679,0.714,11,-5.849,1,0.0287,0.15,0,0.0684,0.334,94.992,audio_features,7wy1pCS4yuTvTak1b6DD3C,spotify:track:7wy1pCS4yuTvTak1b6DD3C,https://api.spotify.com/v1/tracks/7wy1pCS4yuTvTak1b6DD3C,https://api.spotify.com/v1/audio-analysis/7wy1pCS4yuTvTak1b6DD3C,136568,4
gone girl (feat. Trippie Redd),Trippie Redd,7wy1pCS4yuTvTak1b6DD3C,63,0.679,0.714,11,-5.849,1,0.0287,0.15,0,0.0684,0.334,94.992,audio_features,7wy1pCS4yuTvTak1b6DD3C,spotify:track:7wy1pCS4yuTvTak1b6DD3C,https://api.spotify.com/v1/tracks/7wy1pCS4yuTvTak1b6DD3C,https://api.spotify.com/v1/audio-analysis/7wy1pCS4yuTvTak1b6DD3C,136568,4
Any Minute,Spose,3zGkn0M20FaswKWzqRJTB7,20,0.588,0.763,0,-5.376,1,0.0435,0.0118,0,0.181,0.395,139.978,audio_features,3zGkn0M20FaswKWzqRJTB7,spotify:track:3zGkn0M20FaswKWzqRJTB7,https://api.spotify.com/v1/tracks/3zGkn0M20FaswKWzqRJTB7,https://api.spotify.com/v1/audio-analysis/3zGkn0M20FaswKWzqRJTB7,207209,4
